name,caption
fmow_recreational_facility_482_1_msrgb.jpg,"Pontinha, Portugal's terrain in Winter was imaged, depicting recreational_facility in the center and center-left blocks. ensuring granularity, the ground sample distance stands at 1.86m. geospatial insights reference it to utm zone 29S, captured at 11 o'clock, December 22, 2016. atmospheric conditions denote 0% cloud cover, and it was scanned in the forward direction. pivotal angles included are target azimuth at 201.85? and off-nadir at 3.70?. the campus is shown as an aerial photograph"
ben_322035.jpg,"captured during Fall, this satellite image emphasizing 'broad-leaved forest, mixed forest' is from utm zone 34N and is marked 9 o'clock, September 11, 2017. this is an aerial view of the green mountains"
millionaid_P0352507.jpg,a wind turbine from an overhead shot above a flat field
fmow_race_track_15_2_msrgb.jpg,"captured above Woodend, New Zealand during its Summer, our satellite picked up race_track distinctly visible at the center and center-left blocks. this image's fidelity is marked by its ground sample distance of 1.51m. it's cataloged under the utm zone 59G, taken precisely at 22 o'clock, June 7, 2015. with 0% clouds in view, the scan direction was reverse. key angular metrics include target azimuth: 28.15? and off-nadir: 25.41?. an aerial image of a race track and a smoke cloud"
fmow_airport_hangar_1060_3_rgb.jpg,"orbiting over Buda, United States, the Spring's view was encapsulated in a frame, revealing airport_hangar in the center and bottom-center blocks. with a precision indicated by a ground sample distance of 1.70m, the image is clear. it's tagged to utm zone 14R, with a timestamp of 17 o'clock, May 3, 2016. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of reverse. major angles influencing the shot were target azimuth at 210.00? and off-nadir at 10.54?. a satellite image of a runway with a plane on it"
millionaid_P0241309.jpg,google satellite view of a rural area with trees and buildings
millionaid_P0957209.jpg,a google maps satellite image of buildings on a hill
ben_10595.jpg,"this satellite image, shot in Summer, captures the essence of 'pastures, land principally occupied by agriculture, with significant areas of natural vegetation' and is associated with utm zone 29N and is timestamped 11 o'clock, June 17, 2017. a satellite photo of the countryside with green fields"
ben_294667.jpg,"a satellite image from Summer, categorized as 'fruit trees and berry plantations, land principally occupied by agriculture, with significant areas of natural vegetation, sclerophyllous vegetation, transitional woodland/shrub', originating from utm zone 29N and bearing the date 11 o'clock, August 18, 2017. brown colored ground"
fmow_crop_field_401_1_msrgb.jpg,"hovering over Valdobbiadene, Italy during Summer, our equipment fetched an image of crop_field evident at the center and center-left blocks. its sharpness is signified with a ground sample distance of 2.13m. geographically, it falls under utm zone 32T, taken at 10 o'clock, August 10, 2015. the cloudiness that day was 0%, with the scan executed forward. angles of interest were target azimuth: 95.27? and off-nadir: 21.74?. a satellite photo shows the road, green farms, and farms"
ben_259657.jpg,"this satellite image, clicked during Summer, showcases the 'non-irrigated arable land, complex cultivation patterns' category and hails from utm zone 34N, dated 9 o'clock, July 19, 2017. a satellite photo taken over an area of farmlands"
fmow_recreational_facility_3655_0_rgb.jpg,"captured over Trenton, United States, during its Fall, the image highlights recreational_facility prominently located at the center and bottom-center blocks. clarity is ensured with a ground sample distance of 2.09m. other details include its utm zone 16S, a timestamp indicating 17 o'clock, November 7, 2012, cloudiness at 29%, a forward scanning orientation, and angles like target azimuth: 109.10? and off-nadir: 20.33?. an aerial photo of the school and the football field"
millionaid_P0326879.jpg,the intersection of person and broadway is shown from a satellite perspective
millionaid_P0123134.jpg,a tennis court is shown in an aerial photo
millionaid_P0974078.jpg,a satellite view of a highway overpass
millionaid_P0145975.jpg,greenhouses in south korea
millionaid_P0912799.jpg,a satellite view of a bridge and train
fmow_crop_field_4263_2_msrgb.jpg,"an orbital shot over Gornji Grad, Slovenia in its Spring depicted crop_field at the center and top-left blocks. with crisp clarity at a ground sample distance of 1.32m, it's geolocated in utm zone 33T and was timestamped 9 o'clock, March 13, 2015. the atmospheric condition was 6% cloud cover, and scan was reverse. prominent angles were target azimuth: 293.23? and off-nadir: 14.74?. a google street view image shows an aerial view of the town"
ben_380613.jpg,"this 'discontinuous urban fabric, pastures, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest' classified satellite image, captured in the Fall season, comes from utm zone 31N and is timestamped 10 o'clock, October 15, 2017. a satellite image of the fields and farm houses"
millionaid_P0089961.jpg,satellite map with an aerial view of a parking lot
millionaid_P0700742.jpg,a satellite image of a basketball court
fmow_lake_or_pond_172_2_msrgb.jpg,"from an altitude over Green Meadows, United States in Summer, the imagery revealed lake_or_pond at the center and center-right blocks. the clarity is evident with its ground sample distance of 1.25m. geo-referenced in utm zone 17S, the capture moment is timestamped at 16 o'clock, June 18, 2016. the atmosphere showed 0% cloud cover and scanning was set to forward. angular orientation comprised target azimuth: 56.97? and off-nadir: 6.21?. a satellite image of a small farm and pond"
millionaid_P0122321.jpg,aerial image of the interstate highway with cars traveling down
fmow_recreational_facility_2608_10_rgb.jpg,"orbiting above Fort Collins, United States, the satellite lens captured recreational_facility during the Spring, positioned in the center and top-left blocks. the image's resolution, marked by a ground sample distance of 1.48m, ensures detailed observation. it's geotagged in utm zone 13T, marked at 18 o'clock, May 3, 2016. cloud cover at the time was 0%, with a scan in the forward direction. key positioning angles include target azimuth at 328.74? and off-nadir at 25.17?. google satellite view of the water and grass area in front of this park"
ben_496944.jpg,"this satellite image, taken in the Spring, represents the 'pastures, land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest, transitional woodland/shrub' class and falls under utm zone 29N with a timestamp of 11 o'clock, April 21, 2018. a farm and field in a satellite image"
millionaid_P0160268.jpg,a google earth image of two wastewater treatment plants
fmow_amusement_park_294_6_msrgb.jpg,"the spatial image from Rome, Italy in Fall highlights amusement_park in the center and top-center blocks. with precision marked by a ground sample distance of 2.30m, its coordinates align with utm zone 33T. it was timestamped at 10 o'clock, September 12, 2015, during 0% cloud cover and was scanned forward. key angles include target azimuth: 43.85? and off-nadir: 26.99?. a satellite image of a hotel and the land surrounding it"
fmow_recreational_facility_2395_1_msrgb.jpg,"the satellite's perspective over West Bridgford, United Kingdom in Winter revealed recreational_facility in the center and top-center blocks. its definition is assured with a ground sample distance of 2.09m. geo-metadata places it in utm zone 30U, timestamped at 11 o'clock, December 8, 2012. cloudiness during the capture was 0%, with the scan heading forward. guiding angles for this imagery are target azimuth at 299.55? and off-nadir at 19.98?. a satellite view shows the sports field and the buildings"
millionaid_P0944583.jpg,a satellite image of industrial buildings
millionaid_P0019151.jpg,an aerial view of a building with a water supply
millionaid_P0860939.jpg,an aerial photo of a water system with several tanks
millionaid_P0168239.jpg,an aerial image of a baseball field and a grass field
ben_17987.jpg,"from the Summer season, this satellite image, highlighting 'sea and ocean', comes from utm zone 29N and bears the date 11 o'clock, June 17, 2017. black background with a small black text written in it"
millionaid_P0087458.jpg,a satellite image of a baseball field
fmow_recreational_facility_4470_0_rgb.jpg,"from the vastness of space, the satellite captured a glimpse of Las Vegas, United States during its Summer. it specifically highlighted recreational_facility at the center and top-left blocks. this image's resolution is impressive, with a ground sample distance of 2.18m. it's catalogued under utm zone 13S, with the exact moment captured at 18 o'clock, August 14, 2015. conditions during capture were a 1% cloud cover and the scan was in the forward direction. guiding angles for this shot were target azimuth: 114.06? and off-nadir: 23.76?. a satellite photo shows a road in a small town"
